Month,Year,Country,Arrivals
Dec,2021,    Hong Kong,4208.0
Dec,2021,    Japan,5121.0
Dec,2021,  South Asia,74338.0
Dec,2021,  Middle East,13695.0
Dec,2021,  Oceania,58477.0
Dec,2021,  Europe,80685.0
Dec,2021,    France,8668.0
Dec,2021,    Germany,16967.0
Dec,2021,    United Kingdom,25654.0
Dec,2021,  North America,21080.0
Dec,2021,  Other Regions,44.0
Nov,2021,Number Of Air Passenger Arrivals,184721.0
Nov,2021,  South East Asia,57023.0
Nov,2021,    Indonesia,14171.0
Nov,2021,    Malaysia,12686.0
Nov,2021,    Philippines,11348.0
Nov,2021,    Thailand,7660.0
Nov,2021,    Vietnam,3103.0
Nov,2021,  North East Asia,22893.0
Nov,2021,    Mainland China,6947.0
Nov,2021,    Hong Kong,2726.0
Nov,2021,    Japan,4181.0
Nov,2021,  South Asia,23156.0
Nov,2021,  Middle East,7839.0
Nov,2021,  Oceania,21376.0
Nov,2021,  Europe,41448.0
Nov,2021,    France,4612.0
Nov,2021,    Germany,8693.0
Nov,2021,    United Kingdom,13360.0
Nov,2021,  North America,9730.0
Nov,2021,  Other Regions,1256.0
Oct,2021,Number Of Air Passenger Arrivals,120883.0
Oct,2021,  South East Asia,35775.0
Oct,2021,    Indonesia,5881.0
Oct,2021,    Malaysia,10423.0
Oct,2021,    Philippines,7597.0
Oct,2021,    Thailand,4103.0
Oct,2021,    Vietnam,2707.0
Oct,2021,  North East Asia,25741.0
Oct,2021,    Mainland China,9707.0
Oct,2021,    Hong Kong,2562.0
Oct,2021,    Japan,4789.0
Oct,2021,  South Asia,6456.0
Oct,2021,  Middle East,6369.0
Oct,2021,  Oceania,9425.0
Oct,2021,  Europe,30978.0
Oct,2021,    France,3713.0
Oct,2021,    Germany,8755.0
Oct,2021,    United Kingdom,7928.0
Oct,2021,  North America,5312.0
Oct,2021,  Other Regions,827.0
Sep,2021,Number Of Air Passenger Arrivals,103831.0
Sep,2021,  South East Asia,28288.0
Sep,2021,    Indonesia,1511.0
Sep,2021,    Malaysia,11540.0
Sep,2021,    Philippines,2708.0
Sep,2021,    Thailand,6522.0
Sep,2021,    Vietnam,1990.0
Sep,2021,  North East Asia,32313.0
Sep,2021,    Mainland China,14268.0
Sep,2021,    Hong Kong,4728.0
Sep,2021,    Japan,4109.0
Sep,2021,  South Asia,3533.0
Sep,2021,  Middle East,4373.0
Sep,2021,  Oceania,9271.0
Sep,2021,  Europe,20527.0
Sep,2021,    France,2456.0
Sep,2021,    Germany,4780.0
Sep,2021,    United Kingdom,5701.0
Sep,2021,  North America,4714.0
Sep,2021,  Other Regions,812.0
Aug,2021,Number Of Air Passenger Arrivals,98300.0
Aug,2021,  South East Asia,28902.0
Aug,2021,    Indonesia,346.0
Aug,2021,    Malaysia,10720.0
Aug,2021,    Philippines,6951.0
Aug,2021,    Thailand,3969.0
Aug,2021,    Vietnam,2836.0
Aug,2021,  North East Asia,29501.0
Aug,2021,    Mainland China,16425.0
Aug,2021,    Hong Kong,3202.0
Aug,2021,    Japan,3344.0
Aug,2021,  South Asia,2249.0
Aug,2021,  Middle East,4406.0
Aug,2021,  Oceania,11250.0
Aug,2021,  Europe,17148.0
Aug,2021,    France,3033.0
Aug,2021,    Germany,2462.0
Aug,2021,    United Kingdom,5015.0
Aug,2021,  North America,3790.0
Aug,2021,  Other Regions,1054.0
Jul,2021,Number Of Air Passenger Arrivals,96367.0
Jul,2021,  South East Asia,29848.0
Jul,2021,    Indonesia,3964.0
Jul,2021,    Malaysia,7937.0
Jul,2021,    Philippines,6840.0
Jul,2021,    Thailand,3012.0
Jul,2021,    Vietnam,2738.0
Jul,2021,  North East Asia,28260.0
Jul,2021,    Mainland China,17364.0
Jul,2021,    Hong Kong,2858.0
Jul,2021,    Japan,2639.0
Jul,2021,  South Asia,2168.0
Jul,2021,  Middle East,4151.0
Jul,2021,  Oceania,12944.0
Jul,2021,  Europe,14519.0
Jul,2021,    France,1609.0
Jul,2021,    Germany,1960.0
Jul,2021,    United Kingdom,5472.0
Jul,2021,  North America,3656.0
Jul,2021,  Other Regions,821.0
Jun,2021,Number Of Air Passenger Arrivals,76387.0
Jun,2021,  South East Asia,30651.0
Jun,2021,    Indonesia,7509.0
Jun,2021,    Malaysia,5187.0
Jun,2021,    Philippines,7024.0
Jun,2021,    Thailand,2670.0
Jun,2021,    Vietnam,2781.0
Jun,2021,  North East Asia,18250.0
Jun,2021,    Mainland China,11069.0
Jun,2021,    Hong Kong,1971.0
Jun,2021,    Japan,1951.0
Jun,2021,  South Asia,1338.0
Jun,2021,  Middle East,2944.0
Jun,2021,  Oceania,9821.0
Jun,2021,  Europe,9695.0
Jun,2021,    France,955.0
Jun,2021,    Germany,963.0
Jun,2021,    United Kingdom,4075.0
Jun,2021,  North America,2916.0
Jun,2021,  Other Regions,772.0
May,2021,Number Of Air Passenger Arrivals,74145.0
May,2021,  South East Asia,30321.0
May,2021,    Indonesia,6842.0
May,2021,    Malaysia,6748.0
May,2021,    Philippines,6957.0
May,2021,    Thailand,2423.0
May,2021,    Vietnam,2118.0
May,2021,  North East Asia,18812.0
May,2021,    Mainland China,11415.0
May,2021,    Hong Kong,2072.0
May,2021,    Japan,2330.0
May,2021,  South Asia,2102.0
May,2021,  Middle East,2861.0
May,2021,  Oceania,9089.0
May,2021,  Europe,7751.0
May,2021,    France,706.0
May,2021,    Germany,1075.0
May,2021,    United Kingdom,2474.0
May,2021,  North America,2613.0
May,2021,  Other Regions,596.0
Apr,2021,Number Of Air Passenger Arrivals,85019.0
Apr,2021,  South East Asia,29017.0
Apr,2021,    Indonesia,6598.0
Apr,2021,    Malaysia,7951.0
Apr,2021,    Philippines,5182.0
Apr,2021,    Thailand,2232.0
Apr,2021,    Vietnam,1589.0
Apr,2021,  North East Asia,21842.0
Apr,2021,    Mainland China,13175.0
Apr,2021,    Hong Kong,1844.0
Apr,2021,    Japan,3397.0
Apr,2021,  South Asia,12772.0
Apr,2021,  Middle East,3853.0
Apr,2021,  Oceania,8255.0
Apr,2021,  Europe,7280.0
Apr,2021,    France,773.0
Apr,2021,    Germany,1090.0
Apr,2021,    United Kingdom,1454.0
Apr,2021,  North America,1963.0
Apr,2021,  Other Regions,37.0
Mar,2021,Number Of Air Passenger Arrivals,81820.0
Mar,2021,  South East Asia,26242.0
Mar,2021,    Indonesia,5908.0
Mar,2021,    Malaysia,7258.0
Mar,2021,    Philippines,4752.0
Mar,2021,    Thailand,1709.0
Mar,2021,    Vietnam,1629.0
Mar,2021,  North East Asia,21398.0
Mar,2021,    Mainland China,13299.0
Mar,2021,    Hong Kong,1890.0
Mar,2021,    Japan,2676.0
Mar,2021,  South Asia,13928.0
Mar,2021,  Middle East,4121.0
Mar,2021,  Oceania,7359.0
Mar,2021,  Europe,7213.0
Mar,2021,    France,680.0
Mar,2021,    Germany,1073.0
Mar,2021,    United Kingdom,1769.0
Mar,2021,  North America,1549.0
Mar,2021,  Other Regions,10.0
Feb,2021,Number Of Air Passenger Arrivals,58750.0
Feb,2021,  South East Asia,18598.0
Feb,2021,    Indonesia,4353.0
Feb,2021,    Malaysia,4723.0
Feb,2021,    Philippines,3864.0
Feb,2021,    Thailand,1303.0
Feb,2021,    Vietnam,1091.0
Feb,2021,  North East Asia,14241.0
Feb,2021,    Mainland China,7888.0
Feb,2021,    Hong Kong,1334.0
Feb,2021,    Japan,1881.0
Feb,2021,  South Asia,8639.0
Feb,2021,  Middle East,3879.0
Feb,2021,  Oceania,6530.0
Feb,2021,  Europe,5735.0
Feb,2021,    France,620.0
Feb,2021,    Germany,816.0
Feb,2021,    United Kingdom,1415.0
Feb,2021,  North America,1116.0
Feb,2021,  Other Regions,12.0
Jan,2021,Number Of Air Passenger Arrivals,73345.0
Jan,2021,  South East Asia,21742.0
Jan,2021,    Indonesia,4365.0
Jan,2021,    Malaysia,3814.0
Jan,2021,    Philippines,4109.0
Jan,2021,    Thailand,1587.0
Jan,2021,    Vietnam,4280.0
Jan,2021,  North East Asia,19513.0
Jan,2021,    Mainland China,11420.0
Jan,2021,    Hong Kong,1542.0
Jan,2021,    Japan,2798.0
Jan,2021,  South Asia,9614.0
Jan,2021,  Middle East,5138.0
Jan,2021,  Oceania,7344.0
Jan,2021,  Europe,8413.0
Jan,2021,    France,1015.0
Jan,2021,    Germany,1181.0
Jan,2021,    United Kingdom,2003.0
Jan,2021,  North America,1495.0
Jan,2021,  Other Regions,86.0
Dec,2020,Number Of Air Passenger Arrivals,75337.0
Dec,2020,  South East Asia,22049.0
Dec,2020,    Indonesia,6448.0
Dec,2020,    Malaysia,4159.0
Dec,2020,    Philippines,4843.0
Dec,2020,    Thailand,1236.0
Dec,2020,    Vietnam,2057.0
Dec,2020,  North East Asia,20517.0
Dec,2020,    Mainland China,11612.0
Dec,2020,    Hong Kong,2462.0
Dec,2020,    Japan,2875.0
Dec,2020,  South Asia,7515.0
Dec,2020,  Middle East,3999.0
Dec,2020,  Oceania,10114.0
Dec,2020,  Europe,8914.0
Dec,2020,    France,534.0
Dec,2020,    Germany,842.0
Dec,2020,    United Kingdom,4031.0
Dec,2020,  North America,1567.0
Dec,2020,  Other Regions,662.0
Nov,2020,Number Of Air Passenger Arrivals,50114.0
Nov,2020,  South East Asia,14838.0
Nov,2020,    Indonesia,3371.0
Nov,2020,    Malaysia,3485.0
Nov,2020,    Philippines,4201.0
Nov,2020,    Thailand,605.0
Nov,2020,    Vietnam,1171.0
Nov,2020,  North East Asia,13882.0
Nov,2020,    Mainland China,7268.0
Nov,2020,    Hong Kong,1731.0
Nov,2020,    Japan,2452.0
Nov,2020,  South Asia,1966.0
Nov,2020,  Middle East,3166.0
Nov,2020,  Oceania,6130.0
Nov,2020,  Europe,8906.0
Nov,2020,    France,630.0
Nov,2020,    Germany,619.0
Nov,2020,    United Kingdom,4586.0
Nov,2020,  North America,798.0
Nov,2020,  Other Regions,428.0
Oct,2020,Number Of Air Passenger Arrivals,42267.0
Oct,2020,  South East Asia,13078.0
Oct,2020,    Indonesia,2354.0
Oct,2020,    Malaysia,2987.0
Oct,2020,    Philippines,4395.0
Oct,2020,    Thailand,509.0
Oct,2020,    Vietnam,1231.0
Oct,2020,  North East Asia,11192.0
Oct,2020,    Mainland China,6120.0
Oct,2020,    Hong Kong,1507.0
Oct,2020,    Japan,1605.0
Oct,2020,  South Asia,2028.0
Oct,2020,  Middle East,2838.0
Oct,2020,  Oceania,4535.0
Oct,2020,  Europe,8033.0
Oct,2020,    France,683.0
Oct,2020,    Germany,746.0
Oct,2020,    United Kingdom,3826.0
Oct,2020,  North America,462.0
Oct,2020,  Other Regions,101.0
Sep,2020,Number Of Air Passenger Arrivals,35508.0
Sep,2020,  South East Asia,8908.0
Sep,2020,    Indonesia,1645.0
Sep,2020,    Malaysia,2215.0
Sep,2020,    Philippines,2373.0
Sep,2020,    Thailand,580.0
Sep,2020,    Vietnam,686.0
Sep,2020,  North East Asia,9168.0
Sep,2020,    Mainland China,5239.0
Sep,2020,    Hong Kong,1101.0
Sep,2020,    Japan,1211.0
Sep,2020,  South Asia,1575.0
Sep,2020,  Middle East,2040.0
Sep,2020,  Oceania,7423.0
Sep,2020,  Europe,6007.0
Sep,2020,    France,699.0
Sep,2020,    Germany,487.0
Sep,2020,    United Kingdom,2872.0
Sep,2020,  North America,387.0
Sep,2020,  Other Regions,0.0
Aug,2020,Number Of Air Passenger Arrivals,32865.0
Aug,2020,  South East Asia,5561.0
Aug,2020,    Indonesia,1162.0
Aug,2020,    Malaysia,1467.0
Aug,2020,    Philippines,1661.0
Aug,2020,    Thailand,363.0
Aug,2020,    Vietnam,441.0
Aug,2020,  North East Asia,9579.0
Aug,2020,    Mainland China,4945.0
Aug,2020,    Hong Kong,981.0
Aug,2020,    Japan,1695.0
Aug,2020,  South Asia,2017.0
Aug,2020,  Middle East,1889.0
Aug,2020,  Oceania,7620.0
Aug,2020,  Europe,5628.0
Aug,2020,    France,620.0
Aug,2020,    Germany,801.0
Aug,2020,    United Kingdom,2121.0
Aug,2020,  North America,571.0
Aug,2020,  Other Regions,0.0
Jul,2020,Number Of Air Passenger Arrivals,34261.0
Jul,2020,  South East Asia,5780.0
Jul,2020,    Indonesia,1237.0
Jul,2020,    Malaysia,1502.0
Jul,2020,    Philippines,1800.0
Jul,2020,    Thailand,419.0
Jul,2020,    Vietnam,399.0
Jul,2020,  North East Asia,7953.0
Jul,2020,    Mainland China,3306.0
Jul,2020,    Hong Kong,1245.0
Jul,2020,    Japan,1592.0
Jul,2020,  South Asia,3305.0
Jul,2020,  Middle East,3679.0
Jul,2020,  Oceania,8168.0
Jul,2020,  Europe,4792.0
Jul,2020,    France,149.0
Jul,2020,    Germany,349.0
Jul,2020,    United Kingdom,1426.0
Jul,2020,  North America,584.0
Jul,2020,  Other Regions,0.0
Jun,2020,Number Of Air Passenger Arrivals,13996.0
Jun,2020,  South East Asia,3037.0
Jun,2020,    Indonesia,580.0
Jun,2020,    Malaysia,1073.0
Jun,2020,    Philippines,794.0
Jun,2020,    Thailand,176.0
Jun,2020,    Vietnam,208.0
Jun,2020,  North East Asia,2780.0
Jun,2020,    Mainland China,1364.0
Jun,2020,    Hong Kong,371.0
Jun,2020,    Japan,619.0
Jun,2020,  South Asia,2490.0
Jun,2020,  Middle East,1226.0
Jun,2020,  Oceania,2065.0
Jun,2020,  Europe,1893.0
Jun,2020,    France,42.0
Jun,2020,    Germany,106.0
Jun,2020,    United Kingdom,616.0
Jun,2020,  North America,505.0
Jun,2020,  Other Regions,0.0
May,2020,Number Of Air Passenger Arrivals,3976.0
May,2020,  South East Asia,1102.0
May,2020,    Indonesia,204.0
May,2020,    Malaysia,300.0
May,2020,    Philippines,156.0
May,2020,    Thailand,217.0
May,2020,    Vietnam,88.0
May,2020,  North East Asia,826.0
May,2020,    Mainland China,267.0
May,2020,    Hong Kong,147.0
May,2020,    Japan,243.0
May,2020,  South Asia,782.0
May,2020,  Middle East,90.0
May,2020,  Oceania,370.0
May,2020,  Europe,452.0
May,2020,    France,0.0
May,2020,    Germany,78.0
May,2020,    United Kingdom,222.0
May,2020,  North America,354.0
May,2020,  Other Regions,0.0
Apr,2020,Number Of Air Passenger Arrivals,5776.0
Apr,2020,  South East Asia,1619.0
Apr,2020,    Indonesia,453.0
Apr,2020,    Malaysia,462.0
Apr,2020,    Philippines,122.0
Apr,2020,    Thailand,228.0
Apr,2020,    Vietnam,106.0
Apr,2020,  North East Asia,1182.0
Apr,2020,    Mainland China,369.0
Apr,2020,    Hong Kong,163.0
Apr,2020,    Japan,524.0
Apr,2020,  South Asia,705.0
Apr,2020,  Middle East,535.0
Apr,2020,  Oceania,607.0
Apr,2020,  Europe,629.0
Apr,2020,    France,0.0
Apr,2020,    Germany,37.0
Apr,2020,    United Kingdom,547.0
Apr,2020,  North America,275.0
Apr,2020,  Other Regions,224.0
Mar,2020,Number Of Air Passenger Arrivals,828317.0
Mar,2020,  South East Asia,363499.0
Mar,2020,    Indonesia,98068.0
Mar,2020,    Malaysia,82901.0
Mar,2020,    Philippines,45459.0
Mar,2020,    Thailand,76254.0
Mar,2020,    Vietnam,32214.0
Mar,2020,  North East Asia,71155.0
Mar,2020,    Mainland China,6611.0
Mar,2020,    Hong Kong,9883.0
Mar,2020,    Japan,33976.0
Mar,2020,  South Asia,125711.0
Mar,2020,  Middle East,24669.0
Mar,2020,  Oceania,127126.0
Mar,2020,  Europe,91995.0
Mar,2020,    France,5366.0
Mar,2020,    Germany,16516.0
Mar,2020,    United Kingdom,37648.0
Mar,2020,  North America,17761.0
Mar,2020,  Other Regions,6401.0
Feb,2020,Number Of Air Passenger Arrivals,1687083.0
Feb,2020,  South East Asia,753430.0
Feb,2020,    Indonesia,196322.0
Feb,2020,    Malaysia,177329.0
Feb,2020,    Philippines,92852.0
Feb,2020,    Thailand,158009.0
Feb,2020,    Vietnam,78597.0
Feb,2020,  North East Asia,235440.0
Feb,2020,    Mainland China,25783.0
Feb,2020,    Hong Kong,26017.0
Feb,2020,    Japan,113031.0
Feb,2020,  South Asia,221919.0
Feb,2020,  Middle East,53980.0
Feb,2020,  Oceania,206578.0
Feb,2020,  Europe,178240.0
Feb,2020,    France,14836.0
Feb,2020,    Germany,44487.0
Feb,2020,    United Kingdom,49454.0
Feb,2020,  North America,27751.0
Feb,2020,  Other Regions,9745.0
Jan,2020,Number Of Air Passenger Arrivals,3000922.0
Jan,2020,  South East Asia,1247872.0
Jan,2020,    Indonesia,330712.0
Jan,2020,    Malaysia,302705.0
Jan,2020,    Philippines,144839.0
Jan,2020,    Thailand,269296.0
Jan,2020,    Vietnam,124867.0
Jan,2020,  North East Asia,777762.0
Jan,2020,    Mainland China,322487.0
Jan,2020,    Hong Kong,131340.0
Jan,2020,    Japan,147308.0
Jan,2020,  South Asia,301249.0
Jan,2020,  Middle East,79968.0
Jan,2020,  Oceania,312814.0
Jan,2020,  Europe,221564.0
Jan,2020,    France,18604.0
Jan,2020,    Germany,50590.0
Jan,2020,    United Kingdom,67097.0
Jan,2020,  North America,46502.0
Jan,2020,  Other Regions,13191.0
Dec,2019,Number Of Air Passenger Arrivals,3231750.0
Dec,2019,  South East Asia,1354850.0
Dec,2019,    Indonesia,381999.0
Dec,2019,    Malaysia,342762.0
Dec,2019,    Philippines,128758.0
Dec,2019,    Thailand,295737.0
Dec,2019,    Vietnam,127040.0
Dec,2019,  North East Asia,814848.0
Dec,2019,    Mainland China,323711.0
Dec,2019,    Hong Kong,138587.0
Dec,2019,    Japan,168996.0
Dec,2019,  South Asia,299326.0
Dec,2019,  Middle East,100572.0
Dec,2019,  Oceania,368006.0
Dec,2019,  Europe,227624.0
Dec,2019,    France,18612.0
Dec,2019,    Germany,52098.0
Dec,2019,    United Kingdom,67009.0
Dec,2019,  North America,51119.0
Dec,2019,  Other Regions,15405.0
Nov,2019,Number Of Air Passenger Arrivals,2814414.0
Nov,2019,  South East Asia,1217887.0
Nov,2019,    Indonesia,343394.0
Nov,2019,    Malaysia,294208.0
Nov,2019,    Philippines,125603.0
Nov,2019,    Thailand,268198.0
Nov,2019,    Vietnam,115505.0
Nov,2019,  North East Asia,714433.0
Nov,2019,    Mainland China,283753.0
Nov,2019,    Hong Kong,111919.0
Nov,2019,    Japan,149539.0
Nov,2019,  South Asia,266295.0
Nov,2019,  Middle East,73404.0
Nov,2019,  Oceania,285487.0
Nov,2019,  Europe,199509.0
Nov,2019,    France,17410.0
Nov,2019,    Germany,45538.0
Nov,2019,    United Kingdom,58387.0
Nov,2019,  North America,45197.0
Nov,2019,  Other Regions,12202.0
Oct,2019,Number Of Air Passenger Arrivals,2787094.0
Oct,2019,  South East Asia,1204375.0
Oct,2019,    Indonesia,360198.0
Oct,2019,    Malaysia,288091.0
Oct,2019,    Philippines,124152.0
Oct,2019,    Thailand,254709.0
Oct,2019,    Vietnam,112534.0
Oct,2019,  North East Asia,691555.0
Oct,2019,    Mainland China,283940.0
Oct,2019,    Hong Kong,100904.0
Oct,2019,    Japan,143116.0
Oct,2019,  South Asia,248897.0
Oct,2019,  Middle East,78457.0
Oct,2019,  Oceania,263965.0
Oct,2019,  Europe,242036.0
Oct,2019,    France,19459.0
Oct,2019,    Germany,58244.0
Oct,2019,    United Kingdom,70813.0
Oct,2019,  North America,44130.0
Oct,2019,  Other Regions,13679.0
Sep,2019,Number Of Air Passenger Arrivals,2726048.0
Sep,2019,  South East Asia,1165748.0
Sep,2019,    Indonesia,357916.0
Sep,2019,    Malaysia,287796.0
Sep,2019,    Philippines,117413.0
Sep,2019,    Thailand,233413.0
Sep,2019,    Vietnam,109045.0
Sep,2019,  North East Asia,670012.0
Sep,2019,    Mainland China,294237.0
Sep,2019,    Hong Kong,96362.0
Sep,2019,    Japan,132561.0
Sep,2019,  South Asia,254910.0
Sep,2019,  Middle East,70081.0
Sep,2019,  Oceania,283674.0
Sep,2019,  Europe,228973.0
Sep,2019,    France,18124.0
Sep,2019,    Germany,55031.0
Sep,2019,    United Kingdom,65884.0
Sep,2019,  North America,39680.0
Sep,2019,  Other Regions,12970.0
Aug,2019,Number Of Air Passenger Arrivals,2926617.0
Aug,2019,  South East Asia,1237417.0
Aug,2019,    Indonesia,361195.0
Aug,2019,    Malaysia,312594.0
Aug,2019,    Philippines,127656.0
Aug,2019,    Thailand,248222.0
Aug,2019,    Vietnam,123073.0
Aug,2019,  North East Asia,764831.0
Aug,2019,    Mainland China,343870.0
Aug,2019,    Hong Kong,119737.0
Aug,2019,    Japan,149519.0
Aug,2019,  South Asia,262089.0
Aug,2019,  Middle East,79405.0
Aug,2019,  Oceania,286399.0
Aug,2019,  Europe,241438.0
Aug,2019,    France,19227.0
Aug,2019,    Germany,55851.0
Aug,2019,    United Kingdom,72145.0
Aug,2019,  North America,40192.0
Aug,2019,  Other Regions,14846.0
Jul,2019,Number Of Air Passenger Arrivals,2986187.0
Jul,2019,  South East Asia,1255813.0
Jul,2019,    Indonesia,374571.0
Jul,2019,    Malaysia,303637.0
Jul,2019,    Philippines,125956.0
Jul,2019,    Thailand,256669.0
Jul,2019,    Vietnam,130461.0
Jul,2019,  North East Asia,791788.0
Jul,2019,    Mainland China,351031.0
Jul,2019,    Hong Kong,147164.0
Jul,2019,    Japan,133197.0
Jul,2019,  South Asia,253138.0
Jul,2019,  Middle East,88265.0
Jul,2019,  Oceania,285001.0
Jul,2019,  Europe,253404.0
Jul,2019,    France,20354.0
Jul,2019,    Germany,58117.0
Jul,2019,    United Kingdom,75467.0
Jul,2019,  North America,46086.0
Jul,2019,  Other Regions,12692.0
Jun,2019,Number Of Air Passenger Arrivals,2920788.0
Jun,2019,  South East Asia,1242675.0
Jun,2019,    Indonesia,352057.0
Jun,2019,    Malaysia,307525.0
Jun,2019,    Philippines,135889.0
Jun,2019,    Thailand,258318.0
Jun,2019,    Vietnam,127283.0
Jun,2019,  North East Asia,754504.0
Jun,2019,    Mainland China,316202.0
Jun,2019,    Hong Kong,137364.0
Jun,2019,    Japan,141140.0
Jun,2019,  South Asia,257710.0
Jun,2019,  Middle East,78457.0
Jun,2019,  Oceania,311750.0
Jun,2019,  Europe,211223.0
Jun,2019,    France,17518.0
Jun,2019,    Germany,46129.0
Jun,2019,    United Kingdom,62232.0
Jun,2019,  North America,51681.0
Jun,2019,  Other Regions,12788.0
May,2019,Number Of Air Passenger Arrivals,2657323.0
May,2019,  South East Asia,1174032.0
May,2019,    Indonesia,324970.0
May,2019,    Malaysia,288098.0
May,2019,    Philippines,147147.0
May,2019,    Thailand,240039.0
May,2019,    Vietnam,110837.0
May,2019,  North East Asia,664288.0
May,2019,    Mainland China,279009.0
May,2019,    Hong Kong,120290.0
May,2019,    Japan,122146.0
May,2019,  South Asia,267175.0
May,2019,  Middle East,53548.0
May,2019,  Oceania,266863.0
May,2019,  Europe,176417.0
May,2019,    France,15650.0
May,2019,    Germany,37717.0
May,2019,    United Kingdom,50749.0
May,2019,  North America,43440.0
May,2019,  Other Regions,11560.0
Apr,2019,Number Of Air Passenger Arrivals,2824331.0
Apr,2019,  South East Asia,1219701.0
Apr,2019,    Indonesia,328667.0
Apr,2019,    Malaysia,294130.0
Apr,2019,    Philippines,144857.0
Apr,2019,    Thailand,267618.0
Apr,2019,    Vietnam,116140.0
Apr,2019,  North East Asia,729968.0
Apr,2019,    Mainland China,301389.0
Apr,2019,    Hong Kong,137615.0
Apr,2019,    Japan,139528.0
Apr,2019,  South Asia,268903.0
Apr,2019,  Middle East,68642.0
Apr,2019,  Oceania,289879.0
Apr,2019,  Europe,199602.0
Apr,2019,    France,17124.0
Apr,2019,    Germany,45123.0
Apr,2019,    United Kingdom,57948.0
Apr,2019,  North America,34791.0
Apr,2019,  Other Regions,12845.0
Mar,2019,Number Of Air Passenger Arrivals,2795669.0
