Month,Year,Country,Departures,Arrivals,Total_Flow
Oct,2016,  North East Asia,617563.0,585639.0,1203202.0
Oct,2016,  Oceania,271117.0,228783.0,499900.0
Oct,2016,  Other Regions,8585.0,8690.0,17275.0
Oct,2016,  South Asia,214716.0,204524.0,419240.0
Oct,2016,  South East Asia,1029961.0,1041372.0,2071333.0
Oct,2016,Number Of Air Passenger Arrivals,0.0,2347744.0,2347744.0
Oct,2016,Number Of Air Passenger Departures,2368664.0,0.0,2368664.0
Sep,2016,    France,17709.0,17980.0,35689.0
Sep,2016,    Germany,32535.0,34139.0,66674.0
Sep,2016,    Hong Kong,126896.0,133789.0,260685.0
Sep,2016,    Indonesia,301544.0,310179.0,611723.0
Sep,2016,    Japan,112723.0,104219.0,216942.0
Sep,2016,    Mainland China,212385.0,212851.0,425236.0
Sep,2016,    Malaysia,249239.0,248409.0,497648.0
Sep,2016,    Philippines,93794.0,93800.0,187594.0
Sep,2016,    Thailand,207122.0,206616.0,413738.0
Sep,2016,    United Kingdom,58270.0,52207.0,110477.0
Sep,2016,    Vietnam,89863.0,85822.0,175685.0
Sep,2016,  Europe,174651.0,172781.0,347432.0
Sep,2016,  Middle East,67476.0,61557.0,129033.0
Sep,2016,  North America,21774.0,21462.0,43236.0
Sep,2016,  North East Asia,574820.0,566236.0,1141056.0
Sep,2016,  Oceania,249703.0,243931.0,493634.0
Sep,2016,  Other Regions,8309.0,8028.0,16337.0
Sep,2016,  South Asia,192058.0,190566.0,382624.0
Sep,2016,  South East Asia,990490.0,994237.0,1984727.0
Sep,2016,Number Of Air Passenger Arrivals,0.0,2258798.0,2258798.0
Sep,2016,Number Of Air Passenger Departures,2279281.0,0.0,2279281.0
Apr,2017,    France,19771.0,17361.0,37132.0
Apr,2017,    Germany,39486.0,31759.0,71245.0
Apr,2017,    Hong Kong,136253.0,142400.0,278653.0
Apr,2017,    Indonesia,341023.0,333326.0,674349.0
Apr,2017,    Japan,112702.0,118514.0,231216.0
Apr,2017,    Mainland China,253210.0,255355.0,508565.0
Apr,2017,    Malaysia,265973.0,272647.0,538620.0
Apr,2017,    Philippines,127895.0,133850.0,261745.0
Apr,2017,    Thailand,245698.0,260989.0,506687.0
Apr,2017,    United Kingdom,60961.0,47300.0,108261.0
Apr,2017,    Vietnam,94188.0,99960.0,194148.0
Apr,2017,  Europe,193866.0,160399.0,354265.0
Apr,2017,  Middle East,76107.0,62072.0,138179.0
Apr,2017,  North America,25216.0,23754.0,48970.0
Apr,2017,  North East Asia,638053.0,656846.0,1294899.0
Apr,2017,  Oceania,257399.0,258039.0,515438.0
Apr,2017,  Other Regions,7795.0,8067.0,15862.0
Apr,2017,  South Asia,209988.0,235993.0,445981.0
Apr,2017,  South East Asia,1141453.0,1168110.0,2309563.0
Apr,2017,Number Of Air Passenger Arrivals,0.0,2573280.0,2573280.0
Apr,2017,Number Of Air Passenger Departures,2549877.0,0.0,2549877.0
Aug,2017,    France,20293.0,19516.0,39809.0
Aug,2017,    Germany,39054.0,37694.0,76748.0
Aug,2017,    Hong Kong,157914.0,142150.0,300064.0
Aug,2017,    Indonesia,331376.0,342408.0,673784.0
Aug,2017,    Japan,118550.0,116346.0,234896.0
Aug,2017,    Mainland China,312961.0,283220.0,596181.0
Aug,2017,    Malaysia,271539.0,286201.0,557740.0
Aug,2017,    Philippines,102560.0,104415.0,206975.0
Aug,2017,    Thailand,233145.0,236990.0,470135.0
Aug,2017,    United Kingdom,59520.0,56939.0,116459.0
Aug,2017,    Vietnam,102900.0,103950.0,206850.0
Aug,2017,  Europe,201395.0,193382.0,394777.0
Aug,2017,  Middle East,75458.0,67023.0,142481.0
Aug,2017,  North America,31439.0,25676.0,57115.0
Aug,2017,  North East Asia,731278.0,672683.0,1403961.0
Aug,2017,  Oceania,255848.0,245695.0,501543.0
Aug,2017,  Other Regions,9994.0,9926.0,19920.0
Aug,2017,  South Asia,228711.0,228278.0,456989.0
Aug,2017,  South East Asia,1097409.0,1129528.0,2226937.0
Aug,2017,Number Of Air Passenger Arrivals,0.0,2572191.0,2572191.0
Aug,2017,Number Of Air Passenger Departures,2631532.0,0.0,2631532.0
Dec,2017,    France,17329.0,18013.0,35342.0
Dec,2017,    Germany,31863.0,35287.0,67150.0
Dec,2017,    Hong Kong,151498.0,154909.0,306407.0
Dec,2017,    Indonesia,316178.0,341468.0,657646.0
Dec,2017,    Japan,145538.0,144624.0,290162.0
Dec,2017,    Mainland China,278996.0,283422.0,562418.0
Dec,2017,    Malaysia,322835.0,325974.0,648809.0
Dec,2017,    Philippines,143930.0,115193.0,259123.0
Dec,2017,    Thailand,286008.0,288020.0,574028.0
Dec,2017,    United Kingdom,57066.0,59993.0,117059.0
Dec,2017,    Vietnam,120573.0,115188.0,235761.0
Dec,2017,  Europe,183271.0,193948.0,377219.0
Dec,2017,  Middle East,76955.0,85823.0,162778.0
Dec,2017,  North America,32413.0,36768.0,69181.0
Dec,2017,  North East Asia,734481.0,745817.0,1480298.0
Dec,2017,  Oceania,270750.0,323129.0,593879.0
Dec,2017,  Other Regions,10701.0,10637.0,21338.0
Dec,2017,  South Asia,287086.0,279586.0,566672.0
Dec,2017,  South East Asia,1270439.0,1265695.0,2536134.0
Dec,2017,Number Of Air Passenger Arrivals,0.0,2941403.0,2941403.0
Dec,2017,Number Of Air Passenger Departures,2866096.0,0.0,2866096.0
Feb,2017,    France,15948.0,17305.0,33253.0
Feb,2017,    Germany,29405.0,33919.0,63324.0
Feb,2017,    Hong Kong,141529.0,125406.0,266935.0
Feb,2017,    Indonesia,270594.0,288658.0,559252.0
Feb,2017,    Japan,98196.0,111631.0,209827.0
Feb,2017,    Mainland China,269935.0,248052.0,517987.0
Feb,2017,    Malaysia,226336.0,256697.0,483033.0
Feb,2017,    Philippines,99125.0,108201.0,207326.0
Feb,2017,    Thailand,207458.0,234650.0,442108.0
Feb,2017,    United Kingdom,45151.0,49213.0,94364.0
Feb,2017,    Vietnam,86541.0,95879.0,182420.0
Feb,2017,  Europe,145905.0,157810.0,303715.0
Feb,2017,  Middle East,61928.0,63060.0,124988.0
Feb,2017,  North America,24177.0,24489.0,48666.0
Feb,2017,  North East Asia,643290.0,612635.0,1255925.0
Feb,2017,  Oceania,267888.0,211656.0,479544.0
Feb,2017,  Other Regions,5845.0,6387.0,12232.0
Feb,2017,  South Asia,184193.0,223881.0,408074.0
Feb,2017,  South East Asia,948568.0,1048128.0,1996696.0
Feb,2017,Number Of Air Passenger Arrivals,0.0,2348046.0,2348046.0
Feb,2017,Number Of Air Passenger Departures,2281794.0,0.0,2281794.0
Jan,2017,    France,16417.0,18160.0,34577.0
Jan,2017,    Germany,32774.0,32906.0,65680.0
Jan,2017,    Hong Kong,128291.0,161089.0,289380.0
Jan,2017,    Indonesia,344501.0,308766.0,653267.0
Jan,2017,    Japan,106731.0,109393.0,216124.0
Jan,2017,    Mainland China,254192.0,296317.0,550509.0
Jan,2017,    Malaysia,265543.0,259314.0,524857.0
Jan,2017,    Philippines,114849.0,139796.0,254645.0
Jan,2017,    Thailand,225114.0,244080.0,469194.0
Jan,2017,    United Kingdom,53038.0,52431.0,105469.0
Jan,2017,    Vietnam,96785.0,98670.0,195455.0
Jan,2017,  Europe,165576.0,166352.0,331928.0
Jan,2017,  Middle East,71347.0,75821.0,147168.0
Jan,2017,  North America,30220.0,31408.0,61628.0
Jan,2017,  North East Asia,609406.0,714742.0,1324148.0
Jan,2017,  Oceania,316975.0,270370.0,587345.0
Jan,2017,  Other Regions,8358.0,7816.0,16174.0
Jan,2017,  South Asia,237933.0,254276.0,492209.0
Jan,2017,  South East Asia,1116214.0,1121253.0,2237467.0
Jan,2017,Number Of Air Passenger Arrivals,0.0,2642038.0,2642038.0
Jan,2017,Number Of Air Passenger Departures,2556029.0,0.0,2556029.0
Jul,2017,    France,18698.0,21433.0,40131.0
Jul,2017,    Germany,35967.0,40878.0,76845.0
Jul,2017,    Hong Kong,136045.0,159223.0,295268.0
Jul,2017,    Indonesia,391523.0,340888.0,732411.0
Jul,2017,    Japan,100728.0,111469.0,212197.0
Jul,2017,    Mainland China,266361.0,311470.0,577831.0
Jul,2017,    Malaysia,274837.0,281542.0,556379.0
Jul,2017,    Philippines,109987.0,110029.0,220016.0
Jul,2017,    Thailand,231727.0,253565.0,485292.0
Jul,2017,    United Kingdom,60067.0,61786.0,121853.0
Jul,2017,    Vietnam,111358.0,118394.0,229752.0
Jul,2017,  Europe,195453.0,211689.0,407142.0
Jul,2017,  Middle East,60239.0,78644.0,138883.0
Jul,2017,  North America,31448.0,34017.0,65465.0
Jul,2017,  North East Asia,629652.0,727569.0,1357221.0
Jul,2017,  Oceania,294997.0,260355.0,555352.0
Jul,2017,  Other Regions,10608.0,10323.0,20931.0
Jul,2017,  South Asia,220933.0,240516.0,461449.0
Jul,2017,  South East Asia,1176753.0,1162588.0,2339341.0
Jul,2017,Number Of Air Passenger Arrivals,0.0,2725701.0,2725701.0
Jul,2017,Number Of Air Passenger Departures,2620083.0,0.0,2620083.0
Jun,2017,    France,19656.0,16589.0,36245.0
Jun,2017,    Germany,36404.0,30566.0,66970.0
Jun,2017,    Hong Kong,135987.0,141704.0,277691.0
Jun,2017,    Indonesia,309322.0,337912.0,647234.0
Jun,2017,    Japan,110039.0,108320.0,218359.0
Jun,2017,    Mainland China,257804.0,264024.0,521828.0
Jun,2017,    Malaysia,277727.0,283947.0,561674.0
Jun,2017,    Philippines,119582.0,117232.0,236814.0
Jun,2017,    Thailand,252492.0,254786.0,507278.0
Jun,2017,    United Kingdom,60191.0,51530.0,111721.0
Jun,2017,    Vietnam,108926.0,111912.0,220838.0
Jun,2017,  Europe,192362.0,164663.0,357025.0
Jun,2017,  Middle East,59785.0,64178.0,123963.0
Jun,2017,  North America,30355.0,36765.0,67120.0
Jun,2017,  North East Asia,644325.0,659893.0,1304218.0
Jun,2017,  Oceania,235032.0,268757.0,503789.0
Jun,2017,  Other Regions,8127.0,8214.0,16341.0
Jun,2017,  South Asia,256621.0,236149.0,492770.0
Jun,2017,  South East Asia,1123911.0,1164044.0,2287955.0
Jun,2017,Number Of Air Passenger Arrivals,0.0,2602663.0,2602663.0
Jun,2017,Number Of Air Passenger Departures,2550518.0,0.0,2550518.0
Mar,2017,    France,20295.0,16911.0,37206.0
Mar,2017,    Germany,39825.0,34072.0,73897.0
Mar,2017,    Hong Kong,146303.0,146329.0,292632.0
Mar,2017,    Indonesia,325309.0,339952.0,665261.0
Mar,2017,    Japan,130007.0,115925.0,245932.0
Mar,2017,    Mainland China,248150.0,243818.0,491968.0
Mar,2017,    Malaysia,270990.0,276205.0,547195.0
Mar,2017,    Philippines,119274.0,117380.0,236654.0
Mar,2017,    Thailand,244216.0,269126.0,513342.0
Mar,2017,    United Kingdom,59481.0,50101.0,109582.0
Mar,2017,    Vietnam,98165.0,102567.0,200732.0
Mar,2017,  Europe,190633.0,159155.0,349788.0
Mar,2017,  Middle East,73175.0,72126.0,145301.0
Mar,2017,  North America,26430.0,26480.0,52910.0
Mar,2017,  North East Asia,668732.0,643052.0,1311784.0
Mar,2017,  Oceania,236066.0,245162.0,481228.0
Mar,2017,  Other Regions,7403.0,7838.0,15241.0
Mar,2017,  South Asia,200733.0,215656.0,416389.0
Mar,2017,  South East Asia,1122339.0,1173686.0,2296025.0
Mar,2017,Number Of Air Passenger Arrivals,0.0,2543155.0,2543155.0
Mar,2017,Number Of Air Passenger Departures,2525511.0,0.0,2525511.0
May,2017,    France,18806.0,16048.0,34854.0
May,2017,    Germany,35749.0,28513.0,64262.0
May,2017,    Hong Kong,134305.0,134341.0,268646.0
May,2017,    Indonesia,328353.0,325385.0,653738.0
May,2017,    Japan,108491.0,105735.0,214226.0
May,2017,    Mainland China,257217.0,236451.0,493668.0
May,2017,    Malaysia,266497.0,275016.0,541513.0
May,2017,    Philippines,131166.0,128774.0,259940.0
May,2017,    Thailand,238268.0,248376.0,486644.0
May,2017,    United Kingdom,55989.0,42505.0,98494.0
May,2017,    Vietnam,98484.0,99427.0,197911.0
May,2017,  Europe,178845.0,142605.0,321450.0
May,2017,  Middle East,57796.0,56047.0,113843.0
May,2017,  North America,26722.0,31918.0,58640.0
May,2017,  North East Asia,633894.0,608766.0,1242660.0
May,2017,  Oceania,213618.0,228650.0,442268.0
May,2017,  Other Regions,7191.0,6884.0,14075.0
May,2017,  South Asia,252120.0,258812.0,510932.0
May,2017,  South East Asia,1118961.0,1135369.0,2254330.0
May,2017,Number Of Air Passenger Arrivals,0.0,2469051.0,2469051.0
May,2017,Number Of Air Passenger Departures,2489147.0,0.0,2489147.0
Nov,2017,    France,17209.0,16841.0,34050.0
Nov,2017,    Germany,33092.0,31359.0,64451.0
Nov,2017,    Hong Kong,147727.0,139056.0,286783.0
Nov,2017,    Indonesia,302135.0,307334.0,609469.0
Nov,2017,    Japan,130668.0,123444.0,254112.0
Nov,2017,    Mainland China,257884.0,248724.0,506608.0
Nov,2017,    Malaysia,275175.0,278571.0,553746.0
Nov,2017,    Philippines,119605.0,109628.0,229233.0
Nov,2017,    Thailand,257484.0,257723.0,515207.0
Nov,2017,    United Kingdom,52027.0,50862.0,102889.0
Nov,2017,    Vietnam,101532.0,96510.0,198042.0
Nov,2017,  Europe,172042.0,165565.0,337607.0
Nov,2017,  Middle East,66971.0,56953.0,123924.0
Nov,2017,  North America,29840.0,31308.0,61148.0
Nov,2017,  North East Asia,687430.0,657166.0,1344596.0
Nov,2017,  Oceania,256210.0,258053.0,514263.0
Nov,2017,  Other Regions,8769.0,8227.0,16996.0
Nov,2017,  South Asia,257383.0,225502.0,482885.0
Nov,2017,  South East Asia,1128238.0,1117435.0,2245673.0
Nov,2017,Number Of Air Passenger Arrivals,0.0,2520209.0,2520209.0
Nov,2017,Number Of Air Passenger Departures,2606883.0,0.0,2606883.0
Oct,2017,    France,15963.0,20040.0,36003.0
Oct,2017,    Germany,30107.0,40676.0,70783.0
Oct,2017,    Hong Kong,144238.0,132207.0,276445.0
Oct,2017,    Indonesia,311738.0,314548.0,626286.0
Oct,2017,    Japan,116404.0,116322.0,232726.0
Oct,2017,    Mainland China,268398.0,251188.0,519586.0
Oct,2017,    Malaysia,269182.0,281748.0,550930.0
Oct,2017,    Philippines,105164.0,109135.0,214299.0
Oct,2017,    Thailand,239176.0,249238.0,488414.0
Oct,2017,    United Kingdom,49320.0,64761.0,114081.0
Oct,2017,    Vietnam,97534.0,100029.0,197563.0
Oct,2017,  Europe,162828.0,211301.0,374129.0
Oct,2017,  Middle East,54640.0,63916.0,118556.0
Oct,2017,  North America,24213.0,26711.0,50924.0
Oct,2017,  North East Asia,674032.0,636247.0,1310279.0
Oct,2017,  Oceania,287489.0,240021.0,527510.0
Oct,2017,  Other Regions,9304.0,10196.0,19500.0
Oct,2017,  South Asia,248215.0,246008.0,494223.0
Oct,2017,  South East Asia,1085390.0,1115297.0,2200687.0
Oct,2017,Number Of Air Passenger Arrivals,0.0,2549697.0,2549697.0
Oct,2017,Number Of Air Passenger Departures,2546111.0,0.0,2546111.0
Sep,2017,    France,18005.0,17726.0,35731.0
Sep,2017,    Germany,36455.0,37404.0,73859.0
Sep,2017,    Hong Kong,116594.0,130902.0,247496.0
Sep,2017,    Indonesia,314156.0,327701.0,641857.0
Sep,2017,    Japan,111745.0,107075.0,218820.0
Sep,2017,    Mainland China,230558.0,246932.0,477490.0
Sep,2017,    Malaysia,262753.0,262631.0,525384.0
Sep,2017,    Philippines,97973.0,100054.0,198027.0
Sep,2017,    Thailand,218028.0,229789.0,447817.0
Sep,2017,    United Kingdom,60844.0,56360.0,117204.0
Sep,2017,    Vietnam,93033.0,95690.0,188723.0
Sep,2017,  Europe,192890.0,189014.0,381904.0
Sep,2017,  Middle East,65486.0,59791.0,125277.0
Sep,2017,  North America,26025.0,24891.0,50916.0
Sep,2017,  North East Asia,580851.0,612623.0,1193474.0
Sep,2017,  Oceania,263838.0,265236.0,529074.0
Sep,2017,  Other Regions,9491.0,8931.0,18422.0
Sep,2017,  South Asia,210660.0,241302.0,451962.0
Sep,2017,  South East Asia,1040689.0,1070862.0,2111551.0
Sep,2017,Number Of Air Passenger Arrivals,0.0,2472650.0,2472650.0
Sep,2017,Number Of Air Passenger Departures,2389930.0,0.0,2389930.0
Apr,2018,    France,18127.0,16286.0,34413.0
Apr,2018,    Germany,44475.0,35338.0,79813.0
Apr,2018,    Hong Kong,127977.0,126617.0,254594.0
Apr,2018,    Indonesia,337949.0,342433.0,680382.0
Apr,2018,    Japan,119974.0,127193.0,247167.0
Apr,2018,    Mainland China,276266.0,289868.0,566134.0
Apr,2018,    Malaysia,268537.0,288871.0,557408.0
Apr,2018,    Philippines,130546.0,140191.0,270737.0
Apr,2018,    Thailand,244262.0,266301.0,510563.0
Apr,2018,    United Kingdom,70950.0,51632.0,122582.0
Apr,2018,    Vietnam,98172.0,114844.0,213016.0
Apr,2018,  Europe,220491.0,176738.0,397229.0
Apr,2018,  Middle East,71496.0,61118.0,132614.0
Apr,2018,  North America,32061.0,30608.0,62669.0
Apr,2018,  North East Asia,663265.0,687828.0,1351093.0
Apr,2018,  Oceania,259443.0,260632.0,520075.0
Apr,2018,  Other Regions,9171.0,9704.0,18875.0
Apr,2018,  South Asia,239926.0,284535.0,524461.0
Apr,2018,  South East Asia,1144840.0,1221680.0,2366520.0
Apr,2018,Number Of Air Passenger Arrivals,0.0,2732843.0,2732843.0
Apr,2018,Number Of Air Passenger Departures,2640693.0,0.0,2640693.0
Aug,2018,    France,19977.0,19168.0,39145.0
Aug,2018,    Germany,51012.0,50551.0,101563.0
Aug,2018,    Hong Kong,149882.0,140527.0,290409.0
Aug,2018,    Indonesia,338526.0,351613.0,690139.0
Aug,2018,    Japan,131574.0,132220.0,263794.0
Aug,2018,    Mainland China,343213.0,317446.0,660659.0
Aug,2018,    Malaysia,280797.0,297297.0,578094.0
Aug,2018,    Philippines,112839.0,120609.0,233448.0
Aug,2018,    Thailand,240793.0,243170.0,483963.0
Aug,2018,    United Kingdom,76181.0,76429.0,152610.0
Aug,2018,    Vietnam,111135.0,118760.0,229895.0
Aug,2018,  Europe,241786.0,234915.0,476701.0
Aug,2018,  Middle East,78873.0,66530.0,145403.0
Aug,2018,  North America,38519.0,32374.0,70893.0
Aug,2018,  North East Asia,769629.0,728352.0,1497981.0
Aug,2018,  Oceania,279109.0,268592.0,547701.0
Aug,2018,  Other Regions,12758.0,13357.0,26115.0
Aug,2018,  South Asia,258196.0,257360.0,515556.0
Aug,2018,  South East Asia,1139043.0,1188634.0,2327677.0
Aug,2018,Number Of Air Passenger Arrivals,0.0,2790114.0,2790114.0
Aug,2018,Number Of Air Passenger Departures,2817913.0,0.0,2817913.0
Dec,2018,    France,17593.0,18208.0,35801.0
Dec,2018,    Germany,42421.0,49368.0,91789.0
Dec,2018,    Hong Kong,149118.0,151577.0,300695.0
Dec,2018,    Indonesia,335372.0,371783.0,707155.0
Dec,2018,    Japan,158565.0,155266.0,313831.0
Dec,2018,    Mainland China,283610.0,289667.0,573277.0
Dec,2018,    Malaysia,324109.0,332237.0,656346.0
Dec,2018,    Philippines,152243.0,123531.0,275774.0
Dec,2018,    Thailand,279386.0,288588.0,567974.0
Dec,2018,    United Kingdom,63662.0,70798.0,134460.0
Dec,2018,    Vietnam,122906.0,118673.0,241579.0
Dec,2018,  Europe,203797.0,226774.0,430571.0
Dec,2018,  Middle East,80021.0,92428.0,172449.0
Dec,2018,  North America,38686.0,45582.0,84268.0
Dec,2018,  North East Asia,755171.0,765678.0,1520849.0
Dec,2018,  Oceania,292830.0,342805.0,635635.0
Dec,2018,  Other Regions,11190.0,11914.0,23104.0
Dec,2018,  South Asia,307772.0,294935.0,602707.0
Dec,2018,  South East Asia,1290782.0,1312049.0,2602831.0
Dec,2018,Number Of Air Passenger Arrivals,0.0,3092165.0,3092165.0
Dec,2018,Number Of Air Passenger Departures,2980249.0,0.0,2980249.0
Feb,2018,    France,14889.0,15907.0,30796.0
Feb,2018,    Germany,29086.0,32451.0,61537.0
Feb,2018,    Hong Kong,126185.0,125105.0,251290.0
Feb,2018,    Indonesia,285111.0,282694.0,567805.0
Feb,2018,    Japan,113153.0,116147.0,229300.0
Feb,2018,    Mainland China,300339.0,282746.0,583085.0
Feb,2018,    Malaysia,261450.0,258977.0,520427.0
Feb,2018,    Philippines,100651.0,107585.0,208236.0
Feb,2018,    Thailand,225449.0,235198.0,460647.0
Feb,2018,    United Kingdom,49901.0,52849.0,102750.0
Feb,2018,    Vietnam,97579.0,95859.0,193438.0
Feb,2018,  Europe,164665.0,169770.0,334435.0
Feb,2018,  Middle East,60144.0,59290.0,119434.0
Feb,2018,  North America,27340.0,28822.0,56162.0
Feb,2018,  North East Asia,674419.0,652968.0,1327387.0
Feb,2018,  Oceania,272087.0,220629.0,492716.0
Feb,2018,  Other Regions,8017.0,8391.0,16408.0
Feb,2018,  South Asia,222132.0,243522.0,465654.0
Feb,2018,  South East Asia,1032487.0,1044976.0,2077463.0
Feb,2018,Number Of Air Passenger Arrivals,0.0,2428368.0,2428368.0
Feb,2018,Number Of Air Passenger Departures,2461291.0,0.0,2461291.0
Jan,2018,    France,16243.0,18673.0,34916.0
Jan,2018,    Germany,33018.0,35770.0,68788.0
Jan,2018,    Hong Kong,119835.0,136036.0,255871.0
Jan,2018,    Indonesia,324053.0,303695.0,627748.0
Jan,2018,    Japan,113178.0,127111.0,240289.0
Jan,2018,    Mainland China,229943.0,271364.0,501307.0
Jan,2018,    Malaysia,250915.0,274673.0,525588.0
Jan,2018,    Philippines,108961.0,135894.0,244855.0
Jan,2018,    Thailand,239346.0,270281.0,509627.0
Jan,2018,    United Kingdom,55260.0,61526.0,116786.0
Jan,2018,    Vietnam,95366.0,106501.0,201867.0
Jan,2018,  Europe,179272.0,194658.0,373930.0
Jan,2018,  Middle East,66898.0,70459.0,137357.0
Jan,2018,  North America,35207.0,33787.0,68994.0
Jan,2018,  North East Asia,589286.0,687122.0,1276408.0
Jan,2018,  Oceania,311756.0,268192.0,579948.0
Jan,2018,  Other Regions,10718.0,10233.0,20951.0
Jan,2018,  South Asia,249724.0,289964.0,539688.0
Jan,2018,  South East Asia,1082601.0,1159954.0,2242555.0
Jan,2018,Number Of Air Passenger Arrivals,0.0,2714369.0,2714369.0
Jan,2018,Number Of Air Passenger Departures,2525462.0,0.0,2525462.0
Jul,2018,    France,19007.0,20547.0,39554.0
Jul,2018,    Germany,46140.0,53599.0,99739.0
Jul,2018,    Hong Kong,128375.0,146315.0,274690.0
Jul,2018,    Indonesia,392177.0,360295.0,752472.0
Jul,2018,    Japan,112903.0,121668.0,234571.0
Jul,2018,    Mainland China,289603.0,330589.0,620192.0
Jul,2018,    Malaysia,282751.0,294720.0,577471.0
Jul,2018,    Philippines,120204.0,118953.0,239157.0
Jul,2018,    Thailand,240145.0,257334.0,497479.0
Jul,2018,    United Kingdom,74365.0,81117.0,155482.0
Jul,2018,    Vietnam,121636.0,125391.0,247027.0
Jul,2018,  Europe,227341.0,251380.0,478721.0
Jul,2018,  Middle East,62144.0,78757.0,140901.0
Jul,2018,  North America,38939.0,39189.0,78128.0
Jul,2018,  North East Asia,663173.0,747889.0,1411062.0
Jul,2018,  Oceania,306087.0,268291.0,574378.0
Jul,2018,  Other Regions,13003.0,13304.0,26307.0
Jul,2018,  South Asia,243094.0,264117.0,507211.0
Jul,2018,  South East Asia,1210710.0,1214634.0,2425344.0
Jul,2018,Number Of Air Passenger Arrivals,0.0,2877561.0,2877561.0
