Month,Year,Country,Departures,Arrivals,Total Holidays,Inflation,Month_sin,Month_cos,Total_Traffic
12,2004,North East Asia,347315.0,365386.0,0.00020431219899957198,-0.85901809911612,-2.4492935982947064e-16,1.0,712701.0
12,2004,Vietnam,30685.0,25370.0,0.00020431219899957198,1.690429682257046,-2.4492935982947064e-16,1.0,56055.0
12,2004,Thailand,177379.0,190424.0,0.00020431219899957198,0.04458364618069819,-2.4492935982947064e-16,1.0,367803.0
12,2004,Philippines,43213.0,31984.0,0.00020431219899957198,0.6900134642498541,-2.4492935982947064e-16,1.0,75197.0
12,2004,Malaysia,108169.0,111753.0,0.00020431219899957198,-0.4072172264677109,-2.4492935982947064e-16,1.0,219922.0
12,2004,Indonesia,146228.0,160859.0,0.00020431219899957198,1.1095428459948053,-2.4492935982947064e-16,1.0,307087.0
12,2004,South East Asia,528660.0,544639.0,0.00020431219899957198,1.1095428459948053,-2.4492935982947064e-16,1.0,1073299.0
1,2005,North America,38766.0,38834.0,1.015023004629879,1.1095428459948053,0.49999999999999994,0.8660254037844387,77600.0
1,2005,United Kingdom,58736.0,61074.0,1.015023004629879,-0.1813167901435063,0.49999999999999994,0.8660254037844387,119810.0
1,2005,Germany,30264.0,29087.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,0.8660254037844387,59351.0
1,2005,France,18126.0,17297.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,0.8660254037844387,35423.0
1,2005,Europe,144974.0,146580.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,0.8660254037844387,291554.0
1,2005,Oceania,212341.0,174115.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,0.8660254037844387,386456.0
1,2005,Middle East,17148.0,14182.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,0.8660254037844387,31330.0
1,2005,South Asia,81662.0,99625.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,0.8660254037844387,181287.0
1,2005,Japan,65980.0,67667.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,0.8660254037844387,133647.0
1,2005,Hong Kong,72951.0,79807.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,0.8660254037844387,152758.0
1,2005,Mainland China,69361.0,77361.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,0.8660254037844387,146722.0
1,2005,North East Asia,256050.0,278418.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,0.8660254037844387,534468.0
1,2005,Thailand,112769.0,122487.0,1.015023004629879,0.5931989915394807,0.49999999999999994,0.8660254037844387,235256.0
1,2005,Philippines,29630.0,43473.0,1.015023004629879,1.2709003005120942,0.49999999999999994,0.8660254037844387,73103.0
1,2005,Malaysia,84157.0,87066.0,1.015023004629879,0.10912662798761384,0.49999999999999994,0.8660254037844387,171223.0
1,2005,Indonesia,152032.0,130134.0,1.015023004629879,2.5294884457469484,0.49999999999999994,0.8660254037844387,282166.0
1,2005,South East Asia,423446.0,427964.0,1.015023004629879,2.5294884457469484,0.49999999999999994,0.8660254037844387,851410.0
1,2005,Vietnam,27001.0,26286.0,1.015023004629879,1.8517871367743348,0.49999999999999994,0.8660254037844387,53287.0
2,2005,North East Asia,280503.0,278654.0,1.015023004629879,1.8517871367743348,0.8660254037844386,0.5000000000000001,559157.0
2,2005,Vietnam,24473.0,26761.0,1.015023004629879,1.8517871367743348,0.8660254037844386,0.5000000000000001,51234.0
2,2005,Thailand,112459.0,115662.0,1.015023004629879,0.5931989915394807,0.8660254037844386,0.5000000000000001,228121.0
2,2005,Philippines,28083.0,32330.0,1.015023004629879,1.2709003005120942,0.8660254037844386,0.5000000000000001,60413.0
2,2005,Malaysia,85715.0,89878.0,1.015023004629879,0.10912662798761384,0.8660254037844386,0.5000000000000001,175593.0
2,2005,Indonesia,119151.0,120175.0,1.015023004629879,2.5294884457469484,0.8660254037844386,0.5000000000000001,239326.0
2,2005,South East Asia,386460.0,401811.0,1.015023004629879,2.5294884457469484,0.8660254037844386,0.5000000000000001,788271.0
2,2005,Hong Kong,77594.0,74481.0,1.015023004629879,2.5294884457469484,0.8660254037844386,0.5000000000000001,152075.0
2,2005,Japan,58621.0,61966.0,1.015023004629879,-0.9558325718264933,0.8660254037844386,0.5000000000000001,120587.0
2,2005,South Asia,71595.0,79396.0,1.015023004629879,-0.9558325718264933,0.8660254037844386,0.5000000000000001,150991.0
2,2005,Middle East,15059.0,17789.0,1.015023004629879,-0.9558325718264933,0.8660254037844386,0.5000000000000001,32848.0
2,2005,North America,29335.0,26682.0,1.015023004629879,-0.9558325718264933,0.8660254037844386,0.5000000000000001,56017.0
2,2005,United Kingdom,46035.0,52758.0,1.015023004629879,-0.1813167901435063,0.8660254037844386,0.5000000000000001,98793.0
2,2005,Germany,22724.0,27480.0,1.015023004629879,-0.24585977195042194,0.8660254037844386,0.5000000000000001,50204.0
2,2005,France,13642.0,14693.0,1.015023004629879,-0.24585977195042194,0.8660254037844386,0.5000000000000001,28335.0
2,2005,Europe,113388.0,127303.0,1.015023004629879,-0.24585977195042194,0.8660254037844386,0.5000000000000001,240691.0
2,2005,Oceania,188539.0,146751.0,1.015023004629879,-0.24585977195042194,0.8660254037844386,0.5000000000000001,335290.0
2,2005,Mainland China,89110.0,90414.0,1.015023004629879,-0.24585977195042194,0.8660254037844386,0.5000000000000001,179524.0
3,2005,North America,35269.0,28331.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,63600.0
3,2005,United Kingdom,60754.0,57574.0,0.00020431219899957198,-0.1813167901435063,1.0,6.123233995736766e-17,118328.0
3,2005,Germany,30937.0,27885.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,58822.0
3,2005,France,17554.0,15491.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,33045.0
3,2005,Europe,148953.0,133029.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,281982.0
3,2005,Oceania,167877.0,170221.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,338098.0
3,2005,Middle East,15166.0,17275.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,32441.0
3,2005,South Asia,79086.0,91543.0,0.00020431219899957198,-0.24585977195042194,1.0,6.123233995736766e-17,170629.0
3,2005,Japan,74082.0,68012.0,0.00020431219899957198,-0.9558325718264933,1.0,6.123233995736766e-17,142094.0
3,2005,Hong Kong,92491.0,93331.0,0.00020431219899957198,-0.9558325718264933,1.0,6.123233995736766e-17,185822.0
3,2005,Mainland China,90936.0,91411.0,0.00020431219899957198,-0.9558325718264933,1.0,6.123233995736766e-17,182347.0
3,2005,North East Asia,317077.0,308412.0,0.00020431219899957198,-0.9558325718264933,1.0,6.123233995736766e-17,625489.0
3,2005,Vietnam,25034.0,27320.0,0.00020431219899957198,1.8517871367743348,1.0,6.123233995736766e-17,52354.0
3,2005,Thailand,144148.0,148069.0,0.00020431219899957198,0.5931989915394807,1.0,6.123233995736766e-17,292217.0
3,2005,Philippines,38603.0,37423.0,0.00020431219899957198,1.2709003005120942,1.0,6.123233995736766e-17,76026.0
3,2005,Malaysia,100203.0,103577.0,0.00020431219899957198,0.10912662798761384,1.0,6.123233995736766e-17,203780.0
3,2005,Indonesia,150659.0,143603.0,0.00020431219899957198,2.5294884457469484,1.0,6.123233995736766e-17,294262.0
3,2005,South East Asia,476023.0,478510.0,0.00020431219899957198,2.5294884457469484,1.0,6.123233995736766e-17,954533.0
4,2005,United Kingdom,61149.0,43820.0,-1.0146143802318799,-0.1813167901435063,0.8660254037844387,-0.4999999999999998,104969.0
4,2005,North America,32227.0,24628.0,-1.0146143802318799,-0.1813167901435063,0.8660254037844387,-0.4999999999999998,56855.0
4,2005,France,18221.0,15268.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,33489.0
4,2005,Europe,154418.0,117943.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,272361.0
4,2005,Oceania,152631.0,172627.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,325258.0
4,2005,Middle East,17780.0,15925.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,33705.0
4,2005,South Asia,82251.0,94834.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,177085.0
4,2005,Japan,60143.0,66464.0,-1.0146143802318799,-0.9558325718264933,0.8660254037844387,-0.4999999999999998,126607.0
4,2005,Hong Kong,87249.0,83159.0,-1.0146143802318799,-0.9558325718264933,0.8660254037844387,-0.4999999999999998,170408.0
4,2005,Mainland China,102729.0,102670.0,-1.0146143802318799,-0.9558325718264933,0.8660254037844387,-0.4999999999999998,205399.0
4,2005,North East Asia,314922.0,315854.0,-1.0146143802318799,-0.9558325718264933,0.8660254037844387,-0.4999999999999998,630776.0
4,2005,Vietnam,26699.0,29310.0,-1.0146143802318799,1.8517871367743348,0.8660254037844387,-0.4999999999999998,56009.0
4,2005,Thailand,142084.0,141394.0,-1.0146143802318799,0.5931989915394807,0.8660254037844387,-0.4999999999999998,283478.0
4,2005,Germany,32352.0,26390.0,-1.0146143802318799,-0.24585977195042194,0.8660254037844387,-0.4999999999999998,58742.0
4,2005,Malaysia,93319.0,94418.0,-1.0146143802318799,0.10912662798761384,0.8660254037844387,-0.4999999999999998,187737.0
4,2005,Indonesia,134066.0,129120.0,-1.0146143802318799,2.5294884457469484,0.8660254037844387,-0.4999999999999998,263186.0
4,2005,South East Asia,452420.0,456361.0,-1.0146143802318799,2.5294884457469484,0.8660254037844387,-0.4999999999999998,908781.0
4,2005,Philippines,38607.0,44336.0,-1.0146143802318799,1.2709003005120942,0.8660254037844387,-0.4999999999999998,82943.0
5,2005,North East Asia,340943.0,310776.0,1.015023004629879,1.2709003005120942,0.49999999999999994,-0.8660254037844387,651719.0
5,2005,Vietnam,27561.0,25725.0,1.015023004629879,1.8517871367743348,0.49999999999999994,-0.8660254037844387,53286.0
5,2005,Thailand,141944.0,147118.0,1.015023004629879,0.5931989915394807,0.49999999999999994,-0.8660254037844387,289062.0
5,2005,Philippines,44535.0,46712.0,1.015023004629879,1.2709003005120942,0.49999999999999994,-0.8660254037844387,91247.0
5,2005,Malaysia,100532.0,104930.0,1.015023004629879,0.10912662798761384,0.49999999999999994,-0.8660254037844387,205462.0
5,2005,Indonesia,139204.0,134540.0,1.015023004629879,2.5294884457469484,0.49999999999999994,-0.8660254037844387,273744.0
5,2005,South East Asia,468632.0,476628.0,1.015023004629879,2.5294884457469484,0.49999999999999994,-0.8660254037844387,945260.0
5,2005,Mainland China,112108.0,97325.0,1.015023004629879,2.5294884457469484,0.49999999999999994,-0.8660254037844387,209433.0
5,2005,Hong Kong,95262.0,90697.0,1.015023004629879,2.5294884457469484,0.49999999999999994,-0.8660254037844387,185959.0
5,2005,South Asia,96282.0,100036.0,1.015023004629879,2.5294884457469484,0.49999999999999994,-0.8660254037844387,196318.0
5,2005,Japan,65992.0,59151.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,-0.8660254037844387,125143.0
5,2005,North America,33212.0,34535.0,1.015023004629879,-0.9558325718264933,0.49999999999999994,-0.8660254037844387,67747.0
5,2005,United Kingdom,56552.0,43179.0,1.015023004629879,-0.1813167901435063,0.49999999999999994,-0.8660254037844387,99731.0
5,2005,Germany,30463.0,24889.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,-0.8660254037844387,55352.0
5,2005,France,17596.0,13781.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,-0.8660254037844387,31377.0
5,2005,Europe,147959.0,113141.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,-0.8660254037844387,261100.0
5,2005,Oceania,137298.0,162565.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,-0.8660254037844387,299863.0
5,2005,Middle East,18964.0,15999.0,1.015023004629879,-0.24585977195042194,0.49999999999999994,-0.8660254037844387,34963.0
6,2005,South East Asia,504461.0,514009.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,1018470.0
6,2005,North America,36738.0,37424.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,74162.0
6,2005,United Kingdom,51980.0,55972.0,-1.0146143802318799,-0.1813167901435063,1.2246467991473532e-16,-1.0,107952.0
6,2005,Germany,27813.0,27659.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,55472.0
6,2005,France,16425.0,16370.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,32795.0
6,2005,Europe,140754.0,140251.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,281005.0
6,2005,Middle East,18352.0,22930.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,41282.0
6,2005,South Asia,102567.0,98331.0,-1.0146143802318799,-0.24585977195042194,1.2246467991473532e-16,-1.0,200898.0
6,2005,Japan,64332.0,67625.0,-1.0146143802318799,-0.9558325718264933,1.2246467991473532e-16,-1.0,131957.0
6,2005,Hong Kong,90190.0,97130.0,-1.0146143802318799,-0.9558325718264933,1.2246467991473532e-16,-1.0,187320.0
6,2005,Mainland China,111016.0,121688.0,-1.0146143802318799,-0.9558325718264933,1.2246467991473532e-16,-1.0,232704.0
6,2005,North East Asia,331835.0,358322.0,-1.0146143802318799,-0.9558325718264933,1.2246467991473532e-16,-1.0,690157.0
6,2005,Vietnam,30193.0,28932.0,-1.0146143802318799,1.8517871367743348,1.2246467991473532e-16,-1.0,59125.0
6,2005,Thailand,150888.0,157427.0,-1.0146143802318799,0.5931989915394807,1.2246467991473532e-16,-1.0,308315.0
6,2005,Philippines,40137.0,40369.0,-1.0146143802318799,1.2709003005120942,1.2246467991473532e-16,-1.0,80506.0
6,2005,Malaysia,110967.0,110347.0,-1.0146143802318799,0.10912662798761384,1.2246467991473532e-16,-1.0,221314.0
6,2005,Oceania,163195.0,184496.0,-1.0146143802318799,0.10912662798761384,1.2246467991473532e-16,-1.0,347691.0
6,2005,Indonesia,154324.0,157997.0,-1.0146143802318799,2.5294884457469484,1.2246467991473532e-16,-1.0,312321.0
7,2005,France,17635.0,20368.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,38003.0
7,2005,Europe,146254.0,168413.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,314667.0
7,2005,Oceania,210901.0,166734.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,377635.0
7,2005,Middle East,16225.0,21068.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,37293.0
7,2005,South Asia,94902.0,101435.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,196337.0
7,2005,Japan,70970.0,74013.0,-1.0146143802318799,-0.9558325718264933,-0.4999999999999997,-0.8660254037844388,144983.0
7,2005,Hong Kong,98100.0,101854.0,-1.0146143802318799,-0.9558325718264933,-0.4999999999999997,-0.8660254037844388,199954.0
7,2005,Mainland China,92361.0,113643.0,-1.0146143802318799,-0.9558325718264933,-0.4999999999999997,-0.8660254037844388,206004.0
7,2005,North East Asia,332494.0,367059.0,-1.0146143802318799,-0.9558325718264933,-0.4999999999999997,-0.8660254037844388,699553.0
7,2005,Vietnam,34429.0,34486.0,-1.0146143802318799,1.8517871367743348,-0.4999999999999997,-0.8660254037844388,68915.0
7,2005,Thailand,145956.0,159621.0,-1.0146143802318799,0.5931989915394807,-0.4999999999999997,-0.8660254037844388,305577.0
7,2005,Philippines,34714.0,37704.0,-1.0146143802318799,1.2709003005120942,-0.4999999999999997,-0.8660254037844388,72418.0
7,2005,Indonesia,179013.0,153797.0,-1.0146143802318799,2.5294884457469484,-0.4999999999999997,-0.8660254037844388,332810.0
7,2005,South East Asia,512368.0,506642.0,-1.0146143802318799,2.5294884457469484,-0.4999999999999997,-0.8660254037844388,1019010.0
7,2005,Malaysia,101499.0,102120.0,-1.0146143802318799,0.10912662798761384,-0.4999999999999997,-0.8660254037844388,203619.0
7,2005,Germany,28464.0,37085.0,-1.0146143802318799,-0.24585977195042194,-0.4999999999999997,-0.8660254037844388,65549.0
7,2005,United Kingdom,56079.0,61058.0,-1.0146143802318799,-0.1813167901435063,-0.4999999999999997,-0.8660254037844388,117137.0
7,2005,North America,35708.0,37627.0,-1.0146143802318799,-0.1813167901435063,-0.4999999999999997,-0.8660254037844388,73335.0
8,2005,South East Asia,467411.0,493779.0,0.00020431219899957198,-0.1813167901435063,-0.8660254037844385,-0.5000000000000004,961190.0
8,2005,Vietnam,30219.0,32695.0,0.00020431219899957198,1.8517871367743348,-0.8660254037844385,-0.5000000000000004,62914.0
8,2005,Malaysia,98332.0,101950.0,0.00020431219899957198,0.10912662798761384,-0.8660254037844385,-0.5000000000000004,200282.0
8,2005,Philippines,34291.0,38675.0,0.00020431219899957198,1.2709003005120942,-0.8660254037844385,-0.5000000000000004,72966.0
8,2005,Thailand,138243.0,151816.0,0.00020431219899957198,0.5931989915394807,-0.8660254037844385,-0.5000000000000004,290059.0
8,2005,Indonesia,150006.0,148968.0,0.00020431219899957198,2.5294884457469484,-0.8660254037844385,-0.5000000000000004,298974.0
8,2005,North East Asia,373390.0,336029.0,0.00020431219899957198,2.5294884457469484,-0.8660254037844385,-0.5000000000000004,709419.0
8,2005,Hong Kong,105327.0,93628.0,0.00020431219899957198,2.5294884457469484,-0.8660254037844385,-0.5000000000000004,198955.0
8,2005,Mainland China,110179.0,95146.0,0.00020431219899957198,2.5294884457469484,-0.8660254037844385,-0.5000000000000004,205325.0
8,2005,North America,39123.0,30071.0,0.00020431219899957198,2.5294884457469484,-0.8660254037844385,-0.5000000000000004,69194.0
8,2005,United Kingdom,56386.0,55079.0,0.00020431219899957198,-0.1813167901435063,-0.8660254037844385,-0.5000000000000004,111465.0
8,2005,Germany,34229.0,32977.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,67206.0
8,2005,France,19698.0,17114.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,36812.0
8,2005,Europe,159144.0,149790.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,308934.0
8,2005,Oceania,162562.0,169834.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,332396.0
8,2005,Middle East,20539.0,17788.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,38327.0
8,2005,South Asia,86805.0,97286.0,0.00020431219899957198,-0.24585977195042194,-0.8660254037844385,-0.5000000000000004,184091.0
8,2005,Japan,80602.0,79780.0,0.00020431219899957198,-0.9558325718264933,-0.8660254037844385,-0.5000000000000004,160382.0
9,2005,Germany,32132.0,35001.0,-1.0146143802318799,-0.24585977195042194,-1.0,-1.8369701987210297e-16,67133.0
9,2005,United Kingdom,53523.0,57168.0,-1.0146143802318799,-0.1813167901435063,-1.0,-1.8369701987210297e-16,110691.0
9,2005,North America,29684.0,27097.0,-1.0146143802318799,-0.1813167901435063,-1.0,-1.8369701987210297e-16,56781.0
9,2005,France,18331.0,17301.0,-1.0146143802318799,-0.24585977195042194,-1.0,-1.8369701987210297e-16,35632.0
